"","iso3","var_short","year","mean_value","var_long","residence"
"7795","PSE","s_sep_r",2020,25.6447,"Septic","rural"
"7796","PSE","s_sep_u",2002,42.3,"Septic","urban"
"7797","PSE","s_sep_u",2004,36.3,"Septic","urban"
"7798","PSE","s_sep_u",2006,36.5,"Septic","urban"
"7799","PSE","s_sep_u",2007,32.4,"Septic","urban"
"7800","PSE","s_sep_u",2010,25.3,"Septic","urban"
"7801","PSE","s_sep_u",2014,27.474,"Septic","urban"
"7802","PSE","s_sep_u",2020,9.46741,"Septic","urban"
"7803","PSE","s_sew_r",2002,7,"Sewer","rural"
"7804","PSE","s_sew_r",2004,13.2,"Sewer","rural"
"7805","PSE","s_sew_r",2005,12,"Sewer","rural"
"7806","PSE","s_sew_r",2006,11.4,"Sewer","rural"
"7807","PSE","s_sew_r",2007,9.35,"Sewer","rural"
"7808","PSE","s_sew_r",2009,11.2,"Sewer","rural"
"7809","PSE","s_sew_r",2010,10.45,"Sewer","rural"
"7810","PSE","s_sew_r",2011,9.7,"Sewer","rural"
"7811","PSE","s_sew_r",2014,9.961,"Sewer","rural"
"7812","PSE","s_sew_r",2020,10.07756,"Sewer","rural"
"7813","PSE","s_sew_u",2002,56.9,"Sewer","urban"
"7814","PSE","s_sew_u",2004,64,"Sewer","urban"
"7815","PSE","s_sew_u",2005,67.5,"Sewer","urban"
"7816","PSE","s_sew_u",2006,67.9,"Sewer","urban"
"7817","PSE","s_sew_u",2007,66.4,"Sewer","urban"
"7818","PSE","s_sew_u",2009,61.7,"Sewer","urban"
"7819","PSE","s_sew_u",2010,63.25,"Sewer","urban"
"7820","PSE","s_sew_u",2011,63.4,"Sewer","urban"
"7821","PSE","s_sew_u",2014,64.93,"Sewer","urban"
"7822","PSE","s_sew_u",2020,66.90265,"Sewer","urban"
"7823","PSE","s_shared_r",2005,7.2,"Shared","rural"
"7824","PSE","s_shared_r",2010,12.5,"Shared","rural"
"7825","PSE","s_shared_r",2014,0.624,"Shared","rural"
"7826","PSE","s_shared_r",2020,0.87078,"Shared","rural"
"7827","PSE","s_shared_u",2005,5.2,"Shared","urban"
"7828","PSE","s_shared_u",2010,8.7,"Shared","urban"
"7829","PSE","s_shared_u",2014,1.11,"Shared","urban"
"7830","PSE","s_shared_u",2020,1.29587,"Shared","urban"
"7831","ROU","s_imp_r",2007,58.25,"Improved","rural"
"7832","ROU","s_imp_r",2008,59.85,"Improved","rural"
"7833","ROU","s_imp_r",2009,59.7,"Improved","rural"
"7834","ROU","s_imp_r",2010,60.7,"Improved","rural"
"7835","ROU","s_imp_r",2011,62.5,"Improved","rural"
"7836","ROU","s_imp_r",2012,64.1193660803186,"Improved","rural"
"7837","ROU","s_imp_r",2013,67.375,"Improved","rural"
"7838","ROU","s_imp_r",2014,68.7,"Improved","rural"
"7839","ROU","s_imp_r",2015,69.05,"Improved","rural"
"7840","ROU","s_imp_r",2016,68.8,"Improved","rural"
"7841","ROU","s_imp_r",2017,71.25,"Improved","rural"
"7842","ROU","s_imp_r",2018,73.45,"Improved","rural"
"7843","ROU","s_imp_u",2007,93.7,"Improved","urban"
"7844","ROU","s_imp_u",2008,94,"Improved","urban"
"7845","ROU","s_imp_u",2009,94,"Improved","urban"
"7846","ROU","s_imp_u",2010,94.4,"Improved","urban"
"7847","ROU","s_imp_u",2011,94.8,"Improved","urban"
"7848","ROU","s_imp_u",2012,94.6057823129252,"Improved","urban"
"7849","ROU","s_imp_u",2013,93.75,"Improved","urban"
"7850","ROU","s_imp_u",2014,94.8,"Improved","urban"
"7851","ROU","s_imp_u",2015,94.975,"Improved","urban"
"7852","ROU","s_imp_u",2016,96.3,"Improved","urban"
"7853","ROU","s_imp_u",2017,97.05,"Improved","urban"
"7854","ROU","s_imp_u",2018,97.25,"Improved","urban"
"7855","ROU","s_shared_r",2012,0.586854460093897,"Shared","rural"
"7856","ROU","s_shared_u",2012,0.103279111799639,"Shared","urban"
"7857","RUS","s_imp_r",2000,48.5146862483311,"Improved","rural"
"7858","RUS","s_imp_r",2001,49.7781046169587,"Improved","rural"
"7859","RUS","s_imp_r",2002,47.1869949023996,"Improved","rural"
"7860","RUS","s_imp_r",2003,68.1581151832461,"Improved","rural"
"7861","RUS","s_imp_r",2004,61.8586387434555,"Improved","rural"
"7862","RUS","s_imp_r",2005,62.7937172774869,"Improved","rural"
"7863","RUS","s_imp_r",2006,67.9120418848167,"Improved","rural"
"7864","RUS","s_imp_r",2007,69.4869109947644,"Improved","rural"
"7865","RUS","s_imp_r",2008,73.8123036649215,"Improved","rural"
"7866","RUS","s_imp_r",2009,69.3392670157068,"Improved","rural"
"7867","RUS","s_imp_r",2010,69.6837696335079,"Improved","rural"
"7868","RUS","s_imp_r",2011,70.3235602094241,"Improved","rural"
"7869","RUS","s_imp_r",2012,69.7329842931937,"Improved","rural"
"7870","RUS","s_imp_r",2013,65.6973821989529,"Improved","rural"
"7871","RUS","s_imp_r",2014,66.7801047120419,"Improved","rural"
"7872","RUS","s_imp_r",2015,77.4104712041885,"Improved","rural"
"7873","RUS","s_imp_r",2016,73.4240837696335,"Improved","rural"
"7874","RUS","s_imp_r",2017,61.9078534031414,"Improved","rural"
"7875","RUS","s_imp_r",2018,61.3157068062827,"Improved","rural"
"7876","RUS","s_imp_r",2019,61.4649214659686,"Improved","rural"
"7877","RUS","s_imp_u",2000,91.3695643224505,"Improved","urban"
"7878","RUS","s_imp_u",2001,94.3825711500523,"Improved","urban"
"7879","RUS","s_imp_u",2002,94.7910513137723,"Improved","urban"
"7880","RUS","s_imp_u",2003,96.590873015873,"Improved","urban"
"7881","RUS","s_imp_u",2004,93.8059523809524,"Improved","urban"
"7882","RUS","s_imp_u",2005,94.0460317460317,"Improved","urban"
"7883","RUS","s_imp_u",2006,97.3111111111111,"Improved","urban"
"7884","RUS","s_imp_u",2007,96.3027777777778,"Improved","urban"
"7885","RUS","s_imp_u",2008,91.2251984126984,"Improved","urban"
"7886","RUS","s_imp_u",2009,93.181746031746,"Improved","urban"
"7887","RUS","s_imp_u",2010,93.4698412698413,"Improved","urban"
"7888","RUS","s_imp_u",2011,93.2777777777778,"Improved","urban"
"7889","RUS","s_imp_u",2012,93.565873015873,"Improved","urban"
"7890","RUS","s_imp_u",2013,94.7662698412698,"Improved","urban"
"7891","RUS","s_imp_u",2014,92.6535714285714,"Improved","urban"
"7892","RUS","s_imp_u",2015,95.3904761904762,"Improved","urban"
"7893","RUS","s_imp_u",2016,98.1753968253968,"Improved","urban"
"7894","RUS","s_imp_u",2017,95.1503968253968,"Improved","urban"
"7895","RUS","s_imp_u",2018,95.102380952381,"Improved","urban"
"7896","RUS","s_imp_u",2019,95.3904761904762,"Improved","urban"
"7897","RUS","s_sep_r",2008,5.2,"Septic","rural"
"7898","RUS","s_sep_u",2008,2.2,"Septic","urban"
"7899","RUS","s_sew_r",2000,21.0280373831776,"Sewer","rural"
"7900","RUS","s_sew_r",2001,21.5756490599821,"Sewer","rural"
"7901","RUS","s_sew_r",2002,20.4525674499565,"Sewer","rural"
"7902","RUS","s_sew_r",2003,35.3,"Sewer","rural"
"7903","RUS","s_sew_r",2004,22.5,"Sewer","rural"
"7904","RUS","s_sew_r",2005,24.4,"Sewer","rural"
"7905","RUS","s_sew_r",2006,34.8,"Sewer","rural"
"7906","RUS","s_sew_r",2007,38,"Sewer","rural"
"7907","RUS","s_sew_r",2008,39,"Sewer","rural"
"7908","RUS","s_sew_r",2009,37.7,"Sewer","rural"
"7909","RUS","s_sew_r",2010,38.4,"Sewer","rural"
"7910","RUS","s_sew_r",2011,39.7,"Sewer","rural"
"7911","RUS","s_sew_r",2012,38.5,"Sewer","rural"
"7912","RUS","s_sew_r",2013,30.3,"Sewer","rural"
"7913","RUS","s_sew_r",2014,32.5,"Sewer","rural"
"7914","RUS","s_sew_r",2015,54.1,"Sewer","rural"
"7915","RUS","s_sew_r",2016,46,"Sewer","rural"
"7916","RUS","s_sew_r",2017,22.6,"Sewer","rural"
"7917","RUS","s_sew_r",2018,21.5,"Sewer","rural"
"7918","RUS","s_sew_r",2019,21.7,"Sewer","rural"
"7919","RUS","s_sew_u",2000,82.8600752651386,"Sewer","urban"
"7920","RUS","s_sew_u",2001,85.592472802117,"Sewer","urban"
"7921","RUS","s_sew_u",2002,85.962910128388,"Sewer","urban"
"7922","RUS","s_sew_u",2003,92.9,"Sewer","urban"
"7923","RUS","s_sew_u",2004,87.1,"Sewer","urban"
"7924","RUS","s_sew_u",2005,87.6,"Sewer","urban"
"7925","RUS","s_sew_u",2006,94.4,"Sewer","urban"
"7926","RUS","s_sew_u",2007,92.3,"Sewer","urban"
"7927","RUS","s_sew_u",2008,78.85,"Sewer","urban"
"7928","RUS","s_sew_u",2009,85.8,"Sewer","urban"
"7929","RUS","s_sew_u",2010,86.4,"Sewer","urban"
"7930","RUS","s_sew_u",2011,86,"Sewer","urban"
"7931","RUS","s_sew_u",2012,86.6,"Sewer","urban"
"7932","RUS","s_sew_u",2013,89.1,"Sewer","urban"
"7933","RUS","s_sew_u",2014,84.7,"Sewer","urban"
"7934","RUS","s_sew_u",2015,90.4,"Sewer","urban"
"7935","RUS","s_sew_u",2016,96.2,"Sewer","urban"
"7936","RUS","s_sew_u",2017,89.9,"Sewer","urban"
"7937","RUS","s_sew_u",2018,89.8,"Sewer","urban"
"7938","RUS","s_sew_u",2019,90.4,"Sewer","urban"
"7939","RWA","s_imp_r",2000,46.569194846684,"Improved","rural"
"7940","RWA","s_imp_r",2001,42.4814724195422,"Improved","rural"
"7941","RWA","s_imp_r",2002,47.5491252519837,"Improved","rural"
"7942","RWA","s_imp_r",2003,60.1,"Improved","rural"
"7943","RWA","s_imp_r",2005,58.6233862433862,"Improved","rural"
"7944","RWA","s_imp_r",2006,58.1743945291005,"Improved","rural"
"7945","RWA","s_imp_r",2008,71.9037746260902,"Improved","rural"
"7946","RWA","s_imp_r",2010,72.6531543087655,"Improved","rural"
"7947","RWA","s_imp_r",2012,59.8095226131634,"Improved","rural"
"7948","RWA","s_imp_r",2013,61.7436297931622,"Improved","rural"
"7949","RWA","s_imp_r",2015,69.28519,"Improved","rural"
"7950","RWA","s_imp_r",2017,82.800785,"Improved","rural"
"7951","RWA","s_imp_u",2000,85.9695351971897,"Improved","urban"
"7952","RWA","s_imp_u",2001,86.3232566463831,"Improved","urban"
"7953","RWA","s_imp_u",2002,85.4046485346253,"Improved","urban"
"7954","RWA","s_imp_u",2003,82.4,"Improved","urban"
"7955","RWA","s_imp_u",2005,76.89646799117,"Improved","urban"
"7956","RWA","s_imp_u",2008,87.4506388526614,"Improved","urban"
"7957","RWA","s_imp_u",2010,85.096694181974,"Improved","urban"
"7958","RWA","s_imp_u",2012,80.403758534456,"Improved","urban"
"7959","RWA","s_imp_u",2013,85.7729461576419,"Improved","urban"
"7960","RWA","s_imp_u",2015,86.56992,"Improved","urban"
"7961","RWA","s_imp_u",2017,93.980475,"Improved","urban"
"7962","RWA","s_od_r",2000,4.65,"Open defecation","rural"
"7963","RWA","s_od_r",2001,4.44494805057632,"Open defecation","rural"
"7964","RWA","s_od_r",2002,4,"Open defecation","rural"
"7965","RWA","s_od_r",2005,4.9,"Open defecation","rural"
"7966","RWA","s_od_r",2006,4.904145,"Open defecation","rural"
"7967","RWA","s_od_r",2008,2.4,"Open defecation","rural"
"7968","RWA","s_od_r",2010,4.05033785378551,"Open defecation","rural"
"7969","RWA","s_od_r",2012,1,"Open defecation","rural"
"7970","RWA","s_od_r",2013,2.11554339315726,"Open defecation","rural"
"7971","RWA","s_od_r",2014,1.2,"Open defecation","rural"
"7972","RWA","s_od_r",2015,3.36235,"Open defecation","rural"
"7973","RWA","s_od_r",2017,2.86907666666667,"Open defecation","rural"
"7974","RWA","s_od_u",2000,1.25,"Open defecation","urban"
"7975","RWA","s_od_u",2001,0.456650721855238,"Open defecation","urban"
"7976","RWA","s_od_u",2002,0.6,"Open defecation","urban"
"7977","RWA","s_od_u",2005,3.6,"Open defecation","urban"
"7978","RWA","s_od_u",2008,1.2,"Open defecation","urban"
"7979","RWA","s_od_u",2010,2.09319134880341,"Open defecation","urban"
"7980","RWA","s_od_u",2012,0.3,"Open defecation","urban"
"7981","RWA","s_od_u",2013,0.0996923061709399,"Open defecation","urban"
"7982","RWA","s_od_u",2014,3.6,"Open defecation","urban"
"7983","RWA","s_od_u",2015,1.11368,"Open defecation","urban"
"7984","RWA","s_od_u",2017,1.10089333333333,"Open defecation","urban"
"7985","RWA","s_sep_r",2001,0.048733920814398,"Septic","rural"
"7986","RWA","s_sep_r",2010,0.0387819254095475,"Septic","rural"
"7987","RWA","s_sep_r",2013,0.258420171661095,"Septic","rural"
"7988","RWA","s_sep_r",2015,0.01727,"Septic","rural"
"7989","RWA","s_sep_r",2017,0.31339,"Septic","rural"
"7990","RWA","s_sep_u",2001,6.9723297864263,"Septic","urban"
"7991","RWA","s_sep_u",2010,0.334693132895369,"Septic","urban"
"7992","RWA","s_sep_u",2013,3.35930352000989,"Septic","urban"
"7993","RWA","s_sep_u",2015,1.57036,"Septic","urban"
"7994","RWA","s_sep_u",2017,3.12464,"Septic","urban"
"7995","RWA","s_sew_r",2001,0.0346953428020199,"Sewer","rural"
"7996","RWA","s_sew_r",2010,0.144690526944518,"Sewer","rural"
"7997","RWA","s_sew_r",2012,0.1,"Sewer","rural"
"7998","RWA","s_sew_r",2013,0.047899961637673,"Sewer","rural"
"7999","RWA","s_sew_r",2015,0.20787,"Sewer","rural"
"8000","RWA","s_sew_r",2017,0.06483,"Sewer","rural"
"8001","RWA","s_sew_u",2001,3.51870532469927,"Sewer","urban"
"8002","RWA","s_sew_u",2010,3.16947761534268,"Sewer","urban"
"8003","RWA","s_sew_u",2012,4.6,"Sewer","urban"
"8004","RWA","s_sew_u",2013,6.08983158183386,"Sewer","urban"
"8005","RWA","s_sew_u",2015,7.27333,"Sewer","urban"
"8006","RWA","s_sew_u",2017,5.13188,"Sewer","urban"
"8007","RWA","s_shared_r",2000,9.37349009502335,"Shared","rural"
"8008","RWA","s_shared_r",2005,11.0051008818124,"Shared","rural"
"8009","RWA","s_shared_r",2008,9.7,"Shared","rural"
"8010","RWA","s_shared_r",2013,16.1171197713089,"Shared","rural"
"8011","RWA","s_shared_r",2015,13.24383,"Shared","rural"
"8012","RWA","s_shared_r",2017,8.53793,"Shared","rural"
"8013","RWA","s_shared_u",2000,30.0511508951407,"Shared","urban"
"8014","RWA","s_shared_u",2005,25.809725938913,"Shared","urban"
"8015","RWA","s_shared_u",2008,22.7,"Shared","urban"
"8016","RWA","s_shared_u",2013,37.5467266547157,"Shared","urban"
"8017","RWA","s_shared_u",2015,42.6383,"Shared","urban"
"8018","RWA","s_shared_u",2017,43.08736,"Shared","urban"
"8019","SDN","s_imp_r",2006,17.9,"Improved","rural"
"8020","SDN","s_imp_r",2008,18.5165857854933,"Improved","rural"
"8021","SDN","s_imp_r",2014,28.20751,"Improved","rural"
"8022","SDN","s_imp_u",2006,54.8,"Improved","urban"
"8023","SDN","s_imp_u",2008,56.7483690134631,"Improved","urban"
"8024","SDN","s_imp_u",2014,68.75519,"Improved","urban"
"8025","SDN","s_od_r",2006,56.8,"Open defecation","rural"
"8026","SDN","s_od_r",2008,58.0352298404074,"Open defecation","rural"
"8027","SDN","s_od_r",2014,39.96514,"Open defecation","rural"
"8028","SDN","s_od_u",2006,19.1,"Open defecation","urban"
"8029","SDN","s_od_u",2008,17.9699112286615,"Open defecation","urban"
"8030","SDN","s_od_u",2014,5.00135,"Open defecation","urban"
"8031","SDN","s_sep_r",2006,0.4,"Septic","rural"
"8032","SDN","s_sep_r",2014,0.82634,"Septic","rural"
"8033","SDN","s_sep_u",2006,5.7,"Septic","urban"
"8034","SDN","s_sep_u",2014,13.97867,"Septic","urban"
"8035","SDN","s_sew_r",2006,0.1,"Sewer","rural"
"8036","SDN","s_sew_r",2008,0.091098204562589,"Sewer","rural"
"8037","SDN","s_sew_r",2014,0.13004,"Sewer","rural"
"8038","SDN","s_sew_u",2006,1.4,"Sewer","urban"
"8039","SDN","s_sew_u",2008,1.25794985421533,"Sewer","urban"
"8040","SDN","s_sew_u",2014,2.44741,"Sewer","urban"
"8041","SDN","s_shared_r",2008,22.4442519463435,"Shared","rural"
"8042","SDN","s_shared_r",2014,21.2789076114691,"Shared","rural"
"8043","SDN","s_shared_u",2008,19.1455827394752,"Shared","urban"
"8044","SDN","s_shared_u",2014,17.2493289037089,"Shared","urban"
"8045","SEN","s_imp_r",2000,35.9,"Improved","rural"
"8046","SEN","s_imp_r",2002,30.4985235654117,"Improved","rural"
"8047","SEN","s_imp_r",2003,44.94,"Improved","rural"
"8048","SEN","s_imp_r",2005,22.7,"Improved","rural"
"8049","SEN","s_imp_r",2006,30,"Improved","rural"
"8050","SEN","s_imp_r",2009,42.4634613112797,"Improved","rural"
"8051","SEN","s_imp_r",2011,38.6203711658907,"Improved","rural"
"8052","SEN","s_imp_r",2013,44,"Improved","rural"
"8053","SEN","s_imp_r",2014,44.5,"Improved","rural"
"8054","SEN","s_imp_r",2015,41.72817,"Improved","rural"
"8055","SEN","s_imp_r",2016,44.90323,"Improved","rural"
"8056","SEN","s_imp_r",2017,55.2688488730087,"Improved","rural"
"8057","SEN","s_imp_r",2018,64.0087,"Improved","rural"
"8058","SEN","s_imp_r",2019,57.84808,"Improved","rural"
"8059","SEN","s_imp_u",2000,86.45,"Improved","urban"
"8060","SEN","s_imp_u",2002,78.5851447107202,"Improved","urban"
"8061","SEN","s_imp_u",2003,91.13,"Improved","urban"
"8062","SEN","s_imp_u",2005,74.8,"Improved","urban"
"8063","SEN","s_imp_u",2006,78.4,"Improved","urban"
"8064","SEN","s_imp_u",2009,89.3757850460047,"Improved","urban"
"8065","SEN","s_imp_u",2011,89.3742848143329,"Improved","urban"
"8066","SEN","s_imp_u",2013,88.95,"Improved","urban"
"8067","SEN","s_imp_u",2014,87.5,"Improved","urban"
"8068","SEN","s_imp_u",2015,88.10486,"Improved","urban"
"8069","SEN","s_imp_u",2016,91.23406,"Improved","urban"
"8070","SEN","s_imp_u",2017,92.1566214889038,"Improved","urban"
"8071","SEN","s_imp_u",2018,94.44353,"Improved","urban"
"8072","SEN","s_imp_u",2019,95.06318,"Improved","urban"
"8073","SEN","s_od_r",2000,39.3,"Open defecation","rural"
"8074","SEN","s_od_r",2002,35.4115664811134,"Open defecation","rural"
"8075","SEN","s_od_r",2003,31.18,"Open defecation","rural"
"8076","SEN","s_od_r",2005,40.3,"Open defecation","rural"
"8077","SEN","s_od_r",2006,29.5,"Open defecation","rural"
"8078","SEN","s_od_r",2009,32.7797456231932,"Open defecation","rural"
"8079","SEN","s_od_r",2011,29.0893923826019,"Open defecation","rural"
"8080","SEN","s_od_r",2013,28.1,"Open defecation","rural"
"8081","SEN","s_od_r",2014,26.2,"Open defecation","rural"
"8082","SEN","s_od_r",2015,22.30436,"Open defecation","rural"
"8083","SEN","s_od_r",2016,23.97341,"Open defecation","rural"
"8084","SEN","s_od_r",2017,25.2346683719085,"Open defecation","rural"
"8085","SEN","s_od_r",2018,17.52753,"Open defecation","rural"
"8086","SEN","s_od_r",2019,20.29435,"Open defecation","rural"
"8087","SEN","s_od_u",2000,2.3,"Open defecation","urban"
"8088","SEN","s_od_u",2002,4.59982684462708,"Open defecation","urban"
"8089","SEN","s_od_u",2003,2.59,"Open defecation","urban"
"8090","SEN","s_od_u",2005,4.1,"Open defecation","urban"
"8091","SEN","s_od_u",2006,2.5,"Open defecation","urban"
"8092","SEN","s_od_u",2009,3.51701497574788,"Open defecation","urban"
"8093","SEN","s_od_u",2011,1.21163537700872,"Open defecation","urban"
"8094","SEN","s_od_u",2013,1.8,"Open defecation","urban"
"8095","SEN","s_od_u",2014,2.4,"Open defecation","urban"
"8096","SEN","s_od_u",2015,2.5815,"Open defecation","urban"
"8097","SEN","s_od_u",2016,1.38186,"Open defecation","urban"
"8098","SEN","s_od_u",2017,2.68007909428614,"Open defecation","urban"
"8099","SEN","s_od_u",2018,0.87152,"Open defecation","urban"
"8100","SEN","s_od_u",2019,1.29794,"Open defecation","urban"
"8101","SEN","s_sep_r",2000,2.2,"Septic","rural"
"8102","SEN","s_sep_r",2002,7.98393991042609,"Septic","rural"
"8103","SEN","s_sep_r",2003,17.44,"Septic","rural"
"8104","SEN","s_sep_r",2005,12.3,"Septic","rural"
"8105","SEN","s_sep_r",2006,16.05,"Septic","rural"
"8106","SEN","s_sep_r",2009,22.0111718812381,"Septic","rural"
"8107","SEN","s_sep_r",2011,14.7136929486686,"Septic","rural"
"8108","SEN","s_sep_r",2013,13.6,"Septic","rural"
"8109","SEN","s_sep_r",2014,10.5,"Septic","rural"
"8110","SEN","s_sep_r",2015,13.64147,"Septic","rural"
"8111","SEN","s_sep_r",2016,13.84832,"Septic","rural"
"8112","SEN","s_sep_r",2017,29.0987701490532,"Septic","rural"
"8113","SEN","s_sep_r",2018,29.41042,"Septic","rural"
"8114","SEN","s_sep_r",2019,28.05449,"Septic","rural"
"8115","SEN","s_sep_u",2000,27,"Septic","urban"
"8116","SEN","s_sep_u",2002,44.8072259226175,"Septic","urban"
"8117","SEN","s_sep_u",2003,40.23,"Septic","urban"
"8118","SEN","s_sep_u",2005,47.2,"Septic","urban"
"8119","SEN","s_sep_u",2006,51.15,"Septic","urban"
"8120","SEN","s_sep_u",2009,58.8751392155916,"Septic","urban"
"8121","SEN","s_sep_u",2011,39.1783811152054,"Septic","urban"
"8122","SEN","s_sep_u",2013,36.7,"Septic","urban"
"8123","SEN","s_sep_u",2014,15.2,"Septic","urban"
"8124","SEN","s_sep_u",2015,40.32106,"Septic","urban"
"8125","SEN","s_sep_u",2016,34.05306,"Septic","urban"
"8126","SEN","s_sep_u",2017,56.2851603065139,"Septic","urban"
"8127","SEN","s_sep_u",2018,62.88742,"Septic","urban"
"8128","SEN","s_sep_u",2019,62.60075,"Septic","urban"
"8129","SEN","s_sew_r",2000,0.2,"Sewer","rural"
"8130","SEN","s_sew_r",2002,0.572422695826442,"Sewer","rural"
"8131","SEN","s_sew_r",2003,5.76,"Sewer","rural"
"8132","SEN","s_sew_r",2005,0.4,"Sewer","rural"
"8133","SEN","s_sew_r",2006,0.9,"Sewer","rural"
"8134","SEN","s_sew_r",2009,0.877596075683504,"Sewer","rural"
"8135","SEN","s_sew_r",2011,1.13333684109792,"Sewer","rural"
"8136","SEN","s_sew_r",2013,1.3,"Sewer","rural"
"8137","SEN","s_sew_r",2014,0,"Sewer","rural"
"8138","SEN","s_sew_r",2015,0,"Sewer","rural"
"8139","SEN","s_sew_r",2016,0.11442,"Sewer","rural"
"8140","SEN","s_sew_r",2017,0.068515,"Sewer","rural"
"8141","SEN","s_sew_r",2018,0.26839,"Sewer","rural"
"8142","SEN","s_sew_r",2019,0.17119,"Sewer","rural"
"8143","SEN","s_sew_u",2000,15.1,"Sewer","urban"
"8144","SEN","s_sew_u",2002,16.8856271523496,"Sewer","urban"
"8145","SEN","s_sew_u",2003,36.15,"Sewer","urban"
"8146","SEN","s_sew_u",2005,18.3,"Sewer","urban"
"8147","SEN","s_sew_u",2006,9.4,"Sewer","urban"
"8148","SEN","s_sew_u",2009,18.6063278785777,"Sewer","urban"
"8149","SEN","s_sew_u",2011,25.2307531469222,"Sewer","urban"
"8150","SEN","s_sew_u",2013,20.5,"Sewer","urban"
"8151","SEN","s_sew_u",2014,11.4,"Sewer","urban"
"8152","SEN","s_sew_u",2015,13.80647,"Sewer","urban"
"8153","SEN","s_sew_u",2016,11.51141,"Sewer","urban"
"8154","SEN","s_sew_u",2017,19.2329633736887,"Sewer","urban"
"8155","SEN","s_sew_u",2018,19.7521,"Sewer","urban"
"8156","SEN","s_sew_u",2019,12.74781,"Sewer","urban"
"8157","SEN","s_shared_r",2003,16.9,"Shared","rural"
"8158","SEN","s_shared_r",2005,24.9562171628722,"Shared","rural"
"8159","SEN","s_shared_r",2006,20.9045340624288,"Shared","rural"
"8160","SEN","s_shared_r",2011,24.6784349303324,"Shared","rural"
"8161","SEN","s_shared_r",2013,16.3461538461538,"Shared","rural"
"8162","SEN","s_shared_r",2014,15.2808988764045,"Shared","rural"
"8163","SEN","s_shared_r",2015,16.08009,"Shared","rural"
"8164","SEN","s_shared_r",2016,14.06195,"Shared","rural"
"8165","SEN","s_shared_r",2017,21.9664139083244,"Shared","rural"
"8166","SEN","s_shared_r",2018,16.27106,"Shared","rural"
"8167","SEN","s_shared_r",2019,15.08714,"Shared","rural"
"8168","SEN","s_shared_u",2003,14.3,"Shared","urban"
"8169","SEN","s_shared_u",2005,26.4627659574468,"Shared","urban"
"8170","SEN","s_shared_u",2006,23.7564078222897,"Shared","urban"
"8171","SEN","s_shared_u",2011,34.6380285738811,"Shared","urban"
"8172","SEN","s_shared_u",2013,30.7950727883539,"Shared","urban"
"8173","SEN","s_shared_u",2014,23.5428571428571,"Shared","urban"
"8174","SEN","s_shared_u",2015,29.34604,"Shared","urban"
"8175","SEN","s_shared_u",2016,26.84825,"Shared","urban"
"8176","SEN","s_shared_u",2017,25.8775948644807,"Shared","urban"
"8177","SEN","s_shared_u",2018,23.05673,"Shared","urban"
"8178","SEN","s_shared_u",2019,23.35953,"Shared","urban"
"8179","SGP","s_imp_u",2014,100,"Improved","urban"
"8180","SGP","s_sew_u",2014,100,"Sewer","urban"
"8181","SLB","s_imp_r",2006,15.4008130081301,"Improved","rural"
"8182","SLB","s_imp_r",2007,9.91747128008753,"Improved","rural"
"8183","SLB","s_imp_r",2009,19.5561498951463,"Improved","rural"
"8184","SLB","s_imp_r",2013,30.5427627883989,"Improved","rural"
"8185","SLB","s_imp_r",2015,19.76894,"Improved","rural"
"8186","SLB","s_imp_r",2016,14.3,"Improved","rural"
"8187","SLB","s_imp_u",2006,79.6215568862276,"Improved","urban"
"8188","SLB","s_imp_u",2007,79.3266198146155,"Improved","urban"
"8189","SLB","s_imp_u",2009,85.1466614450753,"Improved","urban"
"8190","SLB","s_imp_u",2013,90.6915592952932,"Improved","urban"
"8191","SLB","s_imp_u",2015,94.02582,"Improved","urban"
"8192","SLB","s_od_r",2006,66.3,"Open defecation","rural"
"8193","SLB","s_od_r",2007,73.3,"Open defecation","rural"
"8194","SLB","s_od_r",2009,66.482286316344,"Open defecation","rural"
"8195","SLB","s_od_r",2013,52.5093792824568,"Open defecation","rural"
"8196","SLB","s_od_r",2015,66.74768,"Open defecation","rural"
"8197","SLB","s_od_u",2006,7.6,"Open defecation","urban"
"8198","SLB","s_od_u",2007,4.1,"Open defecation","urban"
"8199","SLB","s_od_u",2009,11.3177990992755,"Open defecation","urban"
"8200","SLB","s_od_u",2013,8.04102024717328,"Open defecation","urban"
"8201","SLB","s_od_u",2015,2.19967,"Open defecation","urban"
"8202","SLB","s_sep_r",2006,6.3,"Septic","rural"
"8203","SLB","s_sep_r",2007,1.7,"Septic","rural"
"8204","SLB","s_sep_r",2015,6.43516,"Septic","rural"
"8205","SLB","s_sep_r",2016,2.9,"Septic","rural"
"8206","SLB","s_sep_u",2006,56.6,"Septic","urban"
"8207","SLB","s_sep_u",2007,56.1,"Septic","urban"
"8208","SLB","s_sep_u",2015,43.16995,"Septic","urban"
"8209","SLB","s_sew_r",2015,1.98367,"Sewer","rural"
"8210","SLB","s_sew_u",2015,22.95703,"Sewer","urban"
"8211","SLB","s_shared_r",2013,15.6528212923039,"Shared","rural"
"8212","SLB","s_shared_r",2015,3.9681,"Shared","rural"
"8213","SLB","s_shared_r",2016,6.5359477124183,"Shared","rural"
"8214","SLB","s_shared_u",2013,16.3716599582949,"Shared","urban"
"8215","SLB","s_shared_u",2015,20.703,"Shared","urban"
"8216","SLE","s_imp_r",2000,21.1089249492901,"Improved","rural"
