iso3,var_short,year,estimate,var_long,residence
IRN,s_sep_u,2007,0.8085714285714403,Septic,urban
IRN,s_sep_u,2008,0.874285714285719,Septic,urban
IRN,s_sep_u,2009,0.9399999999999977,Septic,urban
IRN,s_sep_u,2010,1.0057142857142765,Septic,urban
IRN,s_sep_u,2011,1.0714285714285836,Septic,urban
IRN,s_sep_u,2012,1.1371428571428623,Septic,urban
IRN,s_sep_u,2013,1.202857142857141,Septic,urban
IRN,s_sep_u,2014,1.202857142857141,Septic,urban
IRN,s_sep_u,2015,1.202857142857141,Septic,urban
IRN,s_sep_u,2016,1.202857142857141,Septic,urban
IRN,s_sep_u,2017,1.202857142857141,Septic,urban
IRN,s_sep_u,2018,1.202857142857141,Septic,urban
IRN,s_sep_u,2019,1.202857142857141,Septic,urban
IRN,s_sep_u,2020,1.202857142857141,Septic,urban
IRN,s_sew_r,2000,4.096659763313596,Sewer,rural
IRN,s_sew_r,2001,4.096659763313596,Sewer,rural
IRN,s_sew_r,2002,4.096659763313596,Sewer,rural
IRN,s_sew_r,2003,4.096659763313596,Sewer,rural
IRN,s_sew_r,2004,4.096659763313596,Sewer,rural
IRN,s_sew_r,2005,3.8477337278106347,Sewer,rural
IRN,s_sew_r,2006,3.5988076923076733,Sewer,rural
IRN,s_sew_r,2007,3.349881656804712,Sewer,rural
IRN,s_sew_r,2008,3.1009556213017504,Sewer,rural
IRN,s_sew_r,2009,2.852029585798789,Sewer,rural
IRN,s_sew_r,2010,2.6031035502958275,Sewer,rural
IRN,s_sew_r,2011,2.354177514792923,Sewer,rural
IRN,s_sew_r,2012,2.1052514792899615,Sewer,rural
IRN,s_sew_r,2013,1.856325443787,Sewer,rural
IRN,s_sew_r,2014,1.6073994082840386,Sewer,rural
IRN,s_sew_r,2015,1.3584733727810772,Sewer,rural
IRN,s_sew_r,2016,1.1095473372781157,Sewer,rural
IRN,s_sew_r,2017,0.8606213017751543,Sewer,rural
IRN,s_sew_r,2018,0.6116952662721928,Sewer,rural
IRN,s_sew_r,2019,0.3627692307692314,Sewer,rural
IRN,s_sew_r,2020,0.11384319526626996,Sewer,rural
IRN,s_sew_u,2000,18.623576923076143,Sewer,urban
IRN,s_sew_u,2001,18.623576923076143,Sewer,urban
IRN,s_sew_u,2002,18.623576923076143,Sewer,urban
IRN,s_sew_u,2003,18.623576923076143,Sewer,urban
IRN,s_sew_u,2004,18.623576923076143,Sewer,urban
IRN,s_sew_u,2005,20.368538461537355,Sewer,urban
IRN,s_sew_u,2006,22.11349999999902,Sewer,urban
IRN,s_sew_u,2007,23.858461538460688,Sewer,urban
IRN,s_sew_u,2008,25.603423076922354,Sewer,urban
IRN,s_sew_u,2009,27.34838461538402,Sewer,urban
IRN,s_sew_u,2010,29.093346153845687,Sewer,urban
IRN,s_sew_u,2011,30.838307692307353,Sewer,urban
IRN,s_sew_u,2012,32.58326923076902,Sewer,urban
IRN,s_sew_u,2013,34.328230769230686,Sewer,urban
IRN,s_sew_u,2014,36.07319230769235,Sewer,urban
IRN,s_sew_u,2015,37.818153846153564,Sewer,urban
IRN,s_sew_u,2016,39.56311538461523,Sewer,urban
IRN,s_sew_u,2017,41.3080769230769,Sewer,urban
IRN,s_sew_u,2018,43.05303846153856,Sewer,urban
IRN,s_sew_u,2019,44.79800000000023,Sewer,urban
IRN,s_sew_u,2020,46.542961538461896,Sewer,urban
IRQ,s_imp_r,2000,62.627357702031986,Improved,rural
IRQ,s_imp_r,2001,64.53872985973567,Improved,rural
IRQ,s_imp_r,2002,66.4501020174398,Improved,rural
IRQ,s_imp_r,2003,68.36147417514348,Improved,rural
IRQ,s_imp_r,2004,70.27284633284762,Improved,rural
IRQ,s_imp_r,2005,72.1842184905513,Improved,rural
IRQ,s_imp_r,2006,74.09559064825544,Improved,rural
IRQ,s_imp_r,2007,76.00696280595912,Improved,rural
IRQ,s_imp_r,2008,77.91833496366326,Improved,rural
IRQ,s_imp_r,2009,79.82970712136694,Improved,rural
IRQ,s_imp_r,2010,81.74107927907107,Improved,rural
IRQ,s_imp_r,2011,83.65245143677475,Improved,rural
IRQ,s_imp_r,2012,85.56382359447889,Improved,rural
IRQ,s_imp_r,2013,87.47519575218257,Improved,rural
IRQ,s_imp_r,2014,89.38656790988671,Improved,rural
IRQ,s_imp_r,2015,91.29794006759084,Improved,rural
IRQ,s_imp_r,2016,93.20931222529452,Improved,rural
IRQ,s_imp_r,2017,95.12068438299866,Improved,rural
IRQ,s_imp_r,2018,97.03205654070234,Improved,rural
IRQ,s_imp_r,2019,98.94342869840648,Improved,rural
IRQ,s_imp_r,2020,100.85480085611016,Improved,rural
IRQ,s_imp_u,2000,94.68307405424844,Improved,urban
IRQ,s_imp_u,2001,94.9467860992687,Improved,urban
IRQ,s_imp_u,2002,95.21049814428886,Improved,urban
IRQ,s_imp_u,2003,95.47421018930913,Improved,urban
IRQ,s_imp_u,2004,95.7379222343294,Improved,urban
IRQ,s_imp_u,2005,96.00163427934967,Improved,urban
IRQ,s_imp_u,2006,96.26534632436983,Improved,urban
IRQ,s_imp_u,2007,96.5290583693901,Improved,urban
IRQ,s_imp_u,2008,96.79277041441037,Improved,urban
IRQ,s_imp_u,2009,97.05648245943053,Improved,urban
IRQ,s_imp_u,2010,97.3201945044508,Improved,urban
IRQ,s_imp_u,2011,97.58390654947107,Improved,urban
IRQ,s_imp_u,2012,97.84761859449134,Improved,urban
IRQ,s_imp_u,2013,98.1113306395115,Improved,urban
IRQ,s_imp_u,2014,98.37504268453176,Improved,urban
IRQ,s_imp_u,2015,98.63875472955203,Improved,urban
IRQ,s_imp_u,2016,98.9024667745723,Improved,urban
IRQ,s_imp_u,2017,99.16617881959246,Improved,urban
IRQ,s_imp_u,2018,99.42989086461273,Improved,urban
IRQ,s_imp_u,2019,99.693602909633,Improved,urban
IRQ,s_imp_u,2020,99.95731495465327,Improved,urban
IRQ,s_od_r,2000,14.664564704562963,Open defecation,rural
IRQ,s_od_r,2001,13.75293393446941,Open defecation,rural
IRQ,s_od_r,2002,12.841303164375859,Open defecation,rural
IRQ,s_od_r,2003,11.929672394282306,Open defecation,rural
IRQ,s_od_r,2004,11.018041624188754,Open defecation,rural
IRQ,s_od_r,2005,10.10641085409543,Open defecation,rural
IRQ,s_od_r,2006,9.194780084001877,Open defecation,rural
IRQ,s_od_r,2007,8.283149313908325,Open defecation,rural
IRQ,s_od_r,2008,7.371518543814773,Open defecation,rural
IRQ,s_od_r,2009,6.459887773721221,Open defecation,rural
IRQ,s_od_r,2010,5.548257003627896,Open defecation,rural
IRQ,s_od_r,2011,4.6366262335343436,Open defecation,rural
IRQ,s_od_r,2012,3.7249954634407914,Open defecation,rural
IRQ,s_od_r,2013,2.813364693347239,Open defecation,rural
IRQ,s_od_r,2014,1.901733923253687,Open defecation,rural
IRQ,s_od_r,2015,0.9901031531603621,Open defecation,rural
IRQ,s_od_r,2016,0.07847238306680993,Open defecation,rural
IRQ,s_od_r,2017,-0.8331583870267423,Open defecation,rural
IRQ,s_od_r,2018,-1.7447891571202945,Open defecation,rural
IRQ,s_od_r,2019,-2.6564199272138467,Open defecation,rural
IRQ,s_od_r,2020,-3.5680506973071715,Open defecation,rural
IRQ,s_od_u,2000,0.15345058623378094,Open defecation,urban
IRQ,s_od_u,2001,0.14609135415586927,Open defecation,urban
IRQ,s_od_u,2002,0.1387321220779576,Open defecation,urban
IRQ,s_od_u,2003,0.13137289000004593,Open defecation,urban
IRQ,s_od_u,2004,0.12401365792213426,Open defecation,urban
IRQ,s_od_u,2005,0.11665442584422081,Open defecation,urban
IRQ,s_od_u,2006,0.10929519376630914,Open defecation,urban
IRQ,s_od_u,2007,0.10193596168839747,Open defecation,urban
IRQ,s_od_u,2008,0.0945767296104858,Open defecation,urban
IRQ,s_od_u,2009,0.08721749753257413,Open defecation,urban
IRQ,s_od_u,2010,0.07985826545466246,Open defecation,urban
IRQ,s_od_u,2011,0.07249903337675079,Open defecation,urban
IRQ,s_od_u,2012,0.06513980129883912,Open defecation,urban
IRQ,s_od_u,2013,0.05778056922092745,Open defecation,urban
IRQ,s_od_u,2014,0.050421337143015776,Open defecation,urban
IRQ,s_od_u,2015,0.043062105065104106,Open defecation,urban
IRQ,s_od_u,2016,0.035702872987192436,Open defecation,urban
IRQ,s_od_u,2017,0.028343640909280765,Open defecation,urban
IRQ,s_od_u,2018,0.020984408831369095,Open defecation,urban
IRQ,s_od_u,2019,0.013625176753457424,Open defecation,urban
IRQ,s_od_u,2020,0.006265944675545754,Open defecation,urban
IRQ,s_sep_r,2000,34.09055635178993,Septic,rural
IRQ,s_sep_r,2001,34.09055635178993,Septic,rural
IRQ,s_sep_r,2002,34.09055635178993,Septic,rural
IRQ,s_sep_r,2003,34.09055635178993,Septic,rural
IRQ,s_sep_r,2004,34.09055635178993,Septic,rural
IRQ,s_sep_r,2005,37.06237553745723,Septic,rural
IRQ,s_sep_r,2006,40.03419472312544,Septic,rural
IRQ,s_sep_r,2007,43.00601390879365,Septic,rural
IRQ,s_sep_r,2008,45.97783309446095,Septic,rural
IRQ,s_sep_r,2009,48.94965228012916,Septic,rural
IRQ,s_sep_r,2010,51.92147146579646,Septic,rural
IRQ,s_sep_r,2011,54.89329065146467,Septic,rural
IRQ,s_sep_r,2012,57.86510983713288,Septic,rural
IRQ,s_sep_r,2013,60.83692902280018,Septic,rural
IRQ,s_sep_r,2014,63.80874820846839,Septic,rural
IRQ,s_sep_r,2015,66.78056739413569,Septic,rural
IRQ,s_sep_r,2016,69.7523865798039,Septic,rural
IRQ,s_sep_r,2017,72.7242057654712,Septic,rural
IRQ,s_sep_r,2018,75.6960249511394,Septic,rural
IRQ,s_sep_r,2019,78.66784413680762,Septic,rural
IRQ,s_sep_r,2020,81.63966332247492,Septic,rural
IRQ,s_sep_u,2000,42.834517263843054,Septic,urban
IRQ,s_sep_u,2001,42.834517263843054,Septic,urban
IRQ,s_sep_u,2002,42.834517263843054,Septic,urban
IRQ,s_sep_u,2003,42.834517263843054,Septic,urban
IRQ,s_sep_u,2004,42.834517263843054,Septic,urban
IRQ,s_sep_u,2005,43.50204915309405,Septic,urban
IRQ,s_sep_u,2006,44.16958104234482,Septic,urban
IRQ,s_sep_u,2007,44.83711293159581,Septic,urban
IRQ,s_sep_u,2008,45.50464482084658,Septic,urban
IRQ,s_sep_u,2009,46.17217671009735,Septic,urban
IRQ,s_sep_u,2010,46.83970859934834,Septic,urban
IRQ,s_sep_u,2011,47.50724048859911,Septic,urban
IRQ,s_sep_u,2012,48.174772377850104,Septic,urban
IRQ,s_sep_u,2013,48.84230426710087,Septic,urban
IRQ,s_sep_u,2014,49.50983615635187,Septic,urban
IRQ,s_sep_u,2015,50.177368045602634,Septic,urban
IRQ,s_sep_u,2016,50.8448999348534,Septic,urban
IRQ,s_sep_u,2017,51.5124318241044,Septic,urban
IRQ,s_sep_u,2018,52.179963713355164,Septic,urban
IRQ,s_sep_u,2019,52.84749560260616,Septic,urban
IRQ,s_sep_u,2020,53.51502749185693,Septic,urban
IRQ,s_sew_r,2000,0.7792826713823615,Sewer,rural
IRQ,s_sew_r,2001,1.150133992291785,Sewer,rural
IRQ,s_sew_r,2002,1.5209853132010949,Sewer,rural
IRQ,s_sew_r,2003,1.8918366341105184,Sewer,rural
IRQ,s_sew_r,2004,2.2626879550198282,Sewer,rural
IRQ,s_sew_r,2005,2.6335392759292517,Sewer,rural
IRQ,s_sew_r,2006,3.0043905968385616,Sewer,rural
IRQ,s_sew_r,2007,3.3752419177478714,Sewer,rural
IRQ,s_sew_r,2008,3.746093238657295,Sewer,rural
IRQ,s_sew_r,2009,4.116944559566605,Sewer,rural
IRQ,s_sew_r,2010,4.487795880476028,Sewer,rural
IRQ,s_sew_r,2011,4.858647201385338,Sewer,rural
IRQ,s_sew_r,2012,5.229498522294762,Sewer,rural
IRQ,s_sew_r,2013,5.6003498432040715,Sewer,rural
IRQ,s_sew_r,2014,5.971201164113381,Sewer,rural
IRQ,s_sew_r,2015,6.342052485022805,Sewer,rural
IRQ,s_sew_r,2016,6.712903805932115,Sewer,rural
IRQ,s_sew_r,2017,7.083755126841538,Sewer,rural
IRQ,s_sew_r,2018,7.454606447750848,Sewer,rural
IRQ,s_sew_r,2019,7.8254577686602715,Sewer,rural
IRQ,s_sew_r,2020,8.196309089569581,Sewer,rural
IRQ,s_sew_u,2000,32.2302222184552,Sewer,urban
IRQ,s_sew_u,2001,32.57919757893717,Sewer,urban
IRQ,s_sew_u,2002,32.92817293941903,Sewer,urban
IRQ,s_sew_u,2003,33.277148299901,Sewer,urban
IRQ,s_sew_u,2004,33.62612366038297,Sewer,urban
IRQ,s_sew_u,2005,33.97509902086483,Sewer,urban
IRQ,s_sew_u,2006,34.324074381346804,Sewer,urban
IRQ,s_sew_u,2007,34.67304974182878,Sewer,urban
IRQ,s_sew_u,2008,35.02202510231075,Sewer,urban
IRQ,s_sew_u,2009,35.37100046279261,Sewer,urban
IRQ,s_sew_u,2010,35.71997582327458,Sewer,urban
IRQ,s_sew_u,2011,36.06895118375655,Sewer,urban
IRQ,s_sew_u,2012,36.41792654423841,Sewer,urban
IRQ,s_sew_u,2013,36.766901904720385,Sewer,urban
IRQ,s_sew_u,2014,37.11587726520236,Sewer,urban
IRQ,s_sew_u,2015,37.464852625684216,Sewer,urban
IRQ,s_sew_u,2016,37.81382798616619,Sewer,urban
IRQ,s_sew_u,2017,38.16280334664816,Sewer,urban
IRQ,s_sew_u,2018,38.511778707130134,Sewer,urban
IRQ,s_sew_u,2019,38.86075406761199,Sewer,urban
IRQ,s_sew_u,2020,39.209729428093965,Sewer,urban
IRQ,s_shared_r,2000,14.293295895145775,Shared,rural
IRQ,s_shared_r,2001,14.293295895145775,Shared,rural
IRQ,s_shared_r,2002,14.293295895145775,Shared,rural
IRQ,s_shared_r,2003,14.293295895145775,Shared,rural
IRQ,s_shared_r,2004,14.293295895145775,Shared,rural
IRQ,s_shared_r,2005,13.331534394805885,Shared,rural
IRQ,s_shared_r,2006,12.369772894465996,Shared,rural
IRQ,s_shared_r,2007,11.408011394126106,Shared,rural
IRQ,s_shared_r,2008,10.446249893786216,Shared,rural
IRQ,s_shared_r,2009,9.484488393446327,Shared,rural
IRQ,s_shared_r,2010,8.522726893106437,Shared,rural
IRQ,s_shared_r,2011,7.560965392766548,Shared,rural
IRQ,s_shared_r,2012,6.599203892426658,Shared,rural
IRQ,s_shared_r,2013,5.6374423920867685,Shared,rural
IRQ,s_shared_r,2014,4.675680891746879,Shared,rural
IRQ,s_shared_r,2015,3.7139193914069892,Shared,rural
IRQ,s_shared_r,2016,2.7521578910670996,Shared,rural
IRQ,s_shared_r,2017,1.79039639072721,Shared,rural
IRQ,s_shared_r,2018,0.8286348903873204,Shared,rural
IRQ,s_shared_r,2019,-0.1331266099525692,Shared,rural
IRQ,s_shared_r,2020,-1.0948881102924588,Shared,rural
IRQ,s_shared_u,2000,18.278459568177823,Shared,urban
IRQ,s_shared_u,2001,18.278459568177823,Shared,urban
IRQ,s_shared_u,2002,18.278459568177823,Shared,urban
IRQ,s_shared_u,2003,18.278459568177823,Shared,urban
IRQ,s_shared_u,2004,18.278459568177823,Shared,urban
IRQ,s_shared_u,2005,16.944006304113373,Shared,urban
IRQ,s_shared_u,2006,15.609553040049377,Shared,urban
IRQ,s_shared_u,2007,14.275099775984927,Shared,urban
IRQ,s_shared_u,2008,12.940646511920477,Shared,urban
IRQ,s_shared_u,2009,11.606193247856481,Shared,urban
IRQ,s_shared_u,2010,10.271739983792031,Shared,urban
IRQ,s_shared_u,2011,8.937286719727581,Shared,urban
IRQ,s_shared_u,2012,7.6028334556635855,Shared,urban
IRQ,s_shared_u,2013,6.268380191599135,Shared,urban
IRQ,s_shared_u,2014,4.933926927534685,Shared,urban
IRQ,s_shared_u,2015,3.599473663470235,Shared,urban
IRQ,s_shared_u,2016,2.2650203994062394,Shared,urban
IRQ,s_shared_u,2017,0.9305671353417893,Shared,urban
IRQ,s_shared_u,2018,-0.40388612872266094,Shared,urban
IRQ,s_shared_u,2019,-1.7383393927866564,Shared,urban
IRQ,s_shared_u,2020,-3.0727926568511066,Shared,urban
ISL,s_imp_r,2000,100,Improved,rural
ISL,s_imp_r,2001,100,Improved,rural
ISL,s_imp_r,2002,100,Improved,rural
ISL,s_imp_r,2003,100,Improved,rural
ISL,s_imp_r,2004,100,Improved,rural
ISL,s_imp_r,2005,100,Improved,rural
ISL,s_imp_r,2006,100,Improved,rural
ISL,s_imp_r,2007,100,Improved,rural
ISL,s_imp_r,2008,100,Improved,rural
ISL,s_imp_r,2009,100,Improved,rural
ISL,s_imp_r,2010,100,Improved,rural
ISL,s_imp_r,2011,100,Improved,rural
ISL,s_imp_r,2012,100,Improved,rural
ISL,s_imp_r,2013,100,Improved,rural
ISL,s_imp_r,2014,100,Improved,rural
ISL,s_imp_r,2015,100,Improved,rural
ISL,s_imp_r,2016,100,Improved,rural
ISL,s_imp_r,2017,100,Improved,rural
ISL,s_imp_r,2018,100,Improved,rural
ISL,s_imp_r,2019,100,Improved,rural
ISL,s_imp_r,2020,100,Improved,rural
ISL,s_imp_u,2000,99.99843656043295,Improved,urban
ISL,s_imp_u,2001,99.99942874323511,Improved,urban
ISL,s_imp_u,2002,100.00042092603728,Improved,urban
ISL,s_imp_u,2003,100.00141310883944,Improved,urban
ISL,s_imp_u,2004,100.00240529164161,Improved,urban
ISL,s_imp_u,2005,100.00339747444377,Improved,urban
ISL,s_imp_u,2006,100.00438965724594,Improved,urban
ISL,s_imp_u,2007,100.0053818400481,Improved,urban
ISL,s_imp_u,2008,100.00637402285027,Improved,urban
ISL,s_imp_u,2009,100.00736620565243,Improved,urban
ISL,s_imp_u,2010,100.0083583884546,Improved,urban
ISL,s_imp_u,2011,100.00935057125676,Improved,urban
ISL,s_imp_u,2012,100.01034275405893,Improved,urban
ISL,s_imp_u,2013,100.01133493686109,Improved,urban
ISL,s_imp_u,2014,100.01232711966325,Improved,urban
ISL,s_imp_u,2015,100.01331930246542,Improved,urban
ISL,s_imp_u,2016,100.01431148526758,Improved,urban
ISL,s_imp_u,2017,100.01530366806975,Improved,urban
ISL,s_imp_u,2018,100.01629585087191,Improved,urban
ISL,s_imp_u,2019,100.01728803367408,Improved,urban
ISL,s_imp_u,2020,100.01728803367408,Improved,urban
ISR,s_imp_r,2000,100.13749999999999,Improved,rural
ISR,s_imp_r,2001,100.13749999999999,Improved,rural
ISR,s_imp_r,2002,100.13749999999999,Improved,rural
ISR,s_imp_r,2003,100.13749999999999,Improved,rural
ISR,s_imp_r,2004,100.13749999999999,Improved,rural
ISR,s_imp_r,2005,100.13749999999999,Improved,rural
ISR,s_imp_r,2006,100.13749999999999,Improved,rural
ISR,s_imp_r,2007,100.13749999999999,Improved,rural
ISR,s_imp_r,2008,100.13749999999999,Improved,rural
ISR,s_imp_r,2009,100.06875,Improved,rural
ISR,s_imp_r,2010,100,Improved,rural
ISR,s_imp_r,2011,99.93124999999998,Improved,rural
ISR,s_imp_r,2012,99.86249999999998,Improved,rural
ISR,s_imp_r,2013,99.79374999999999,Improved,rural
ISR,s_imp_r,2014,99.725,Improved,rural
ISR,s_imp_r,2015,99.65625,Improved,rural
ISR,s_imp_r,2016,99.5875,Improved,rural
ISR,s_imp_r,2017,99.51875000000001,Improved,rural
ISR,s_imp_r,2018,99.45000000000002,Improved,rural
ISR,s_imp_r,2019,99.38125000000002,Improved,rural
ISR,s_imp_r,2020,99.31250000000003,Improved,rural
ISR,s_imp_u,2000,100,Improved,urban
ISR,s_imp_u,2001,100,Improved,urban
ISR,s_imp_u,2002,100,Improved,urban
ISR,s_imp_u,2003,100,Improved,urban
ISR,s_imp_u,2004,100,Improved,urban
ISR,s_imp_u,2005,100,Improved,urban
ISR,s_imp_u,2006,100,Improved,urban
ISR,s_imp_u,2007,100,Improved,urban
ISR,s_imp_u,2008,100,Improved,urban
ISR,s_imp_u,2009,100,Improved,urban
ISR,s_imp_u,2010,100,Improved,urban
ISR,s_imp_u,2011,100,Improved,urban
ISR,s_imp_u,2012,100,Improved,urban
ISR,s_imp_u,2013,100,Improved,urban
ISR,s_imp_u,2014,100,Improved,urban
ISR,s_imp_u,2015,100,Improved,urban
ISR,s_imp_u,2016,100,Improved,urban
ISR,s_imp_u,2017,100,Improved,urban
ISR,s_imp_u,2018,100,Improved,urban
ISR,s_imp_u,2019,100,Improved,urban
ISR,s_imp_u,2020,100,Improved,urban
JAM,s_imp_r,2000,95.14961802078238,Improved,rural
JAM,s_imp_r,2001,95.39338167914656,Improved,rural
JAM,s_imp_r,2002,95.63714533751073,Improved,rural
JAM,s_imp_r,2003,95.88090899587485,Improved,rural
JAM,s_imp_r,2004,96.12467265423902,Improved,rural
JAM,s_imp_r,2005,96.3684363126032,Improved,rural
JAM,s_imp_r,2006,96.61219997096737,Improved,rural
JAM,s_imp_r,2007,96.85596362933148,Improved,rural
JAM,s_imp_r,2008,97.09972728769566,Improved,rural
JAM,s_imp_r,2009,97.34349094605983,Improved,rural
JAM,s_imp_r,2010,97.587254604424,Improved,rural
JAM,s_imp_r,2011,97.83101826278812,Improved,rural
JAM,s_imp_r,2012,98.0747819211523,Improved,rural
JAM,s_imp_r,2013,98.31854557951647,Improved,rural
JAM,s_imp_r,2014,98.56230923788064,Improved,rural
JAM,s_imp_r,2015,98.80607289624476,Improved,rural
JAM,s_imp_r,2016,99.04983655460893,Improved,rural
JAM,s_imp_r,2017,99.2936002129731,Improved,rural
JAM,s_imp_r,2018,99.53736387133728,Improved,rural
JAM,s_imp_r,2019,99.7811275297014,Improved,rural
JAM,s_imp_r,2020,99.7811275297014,Improved,rural
JAM,s_imp_u,2000,98.29549752367846,Improved,urban
JAM,s_imp_u,2001,98.31482731630146,Improved,urban
JAM,s_imp_u,2002,98.33415710892446,Improved,urban
JAM,s_imp_u,2003,98.35348690154746,Improved,urban
JAM,s_imp_u,2004,98.37281669417047,Improved,urban
JAM,s_imp_u,2005,98.39214648679345,Improved,urban
JAM,s_imp_u,2006,98.41147627941646,Improved,urban
JAM,s_imp_u,2007,98.43080607203945,Improved,urban
JAM,s_imp_u,2008,98.45013586466246,Improved,urban
JAM,s_imp_u,2009,98.46946565728545,Improved,urban
JAM,s_imp_u,2010,98.48879544990845,Improved,urban
JAM,s_imp_u,2011,98.50812524253145,Improved,urban
JAM,s_imp_u,2012,98.52745503515445,Improved,urban
JAM,s_imp_u,2013,98.54678482777746,Improved,urban
JAM,s_imp_u,2014,98.56611462040044,Improved,urban
JAM,s_imp_u,2015,98.58544441302345,Improved,urban
JAM,s_imp_u,2016,98.60477420564644,Improved,urban
JAM,s_imp_u,2017,98.62410399826945,Improved,urban
JAM,s_imp_u,2018,98.64343379089244,Improved,urban
JAM,s_imp_u,2019,98.66276358351544,Improved,urban
JAM,s_imp_u,2020,98.66276358351544,Improved,urban
JAM,s_od_r,2000,1.2936893256829194,Open defecation,rural
JAM,s_od_r,2001,1.2485723924896774,Open defecation,rural
JAM,s_od_r,2002,1.2034554592964355,Open defecation,rural
JAM,s_od_r,2003,1.1583385261031935,Open defecation,rural
JAM,s_od_r,2004,1.1132215929099374,Open defecation,rural
JAM,s_od_r,2005,1.0681046597166954,Open defecation,rural
JAM,s_od_r,2006,1.0229877265234535,Open defecation,rural
JAM,s_od_r,2007,0.9778707933301973,Open defecation,rural
JAM,s_od_r,2008,0.9327538601369554,Open defecation,rural
JAM,s_od_r,2009,0.8876369269437134,Open defecation,rural
JAM,s_od_r,2010,0.8425199937504715,Open defecation,rural
JAM,s_od_r,2011,0.7974030605572153,Open defecation,rural
JAM,s_od_r,2012,0.7522861273639734,Open defecation,rural
JAM,s_od_r,2013,0.7071691941707314,Open defecation,rural
JAM,s_od_r,2014,0.6620522609774753,Open defecation,rural
JAM,s_od_r,2015,0.6169353277842333,Open defecation,rural
JAM,s_od_r,2016,0.5718183945909914,Open defecation,rural
JAM,s_od_r,2017,0.5267014613977494,Open defecation,rural
JAM,s_od_r,2018,0.48158452820449327,Open defecation,rural
JAM,s_od_r,2019,0.4364675950112513,Open defecation,rural
JAM,s_od_r,2020,0.4364675950112513,Open defecation,rural
JAM,s_od_u,2000,0.550545785509641,Open defecation,urban
JAM,s_od_u,2001,0.5675664489511476,Open defecation,urban
JAM,s_od_u,2002,0.5845871123926472,Open defecation,urban
JAM,s_od_u,2003,0.6016077758341467,Open defecation,urban
JAM,s_od_u,2004,0.6186284392756534,Open defecation,urban
JAM,s_od_u,2005,0.6356491027171529,Open defecation,urban
JAM,s_od_u,2006,0.6526697661586596,Open defecation,urban
JAM,s_od_u,2007,0.6696904296001591,Open defecation,urban
JAM,s_od_u,2008,0.6867110930416658,Open defecation,urban
JAM,s_od_u,2009,0.7037317564831653,Open defecation,urban
JAM,s_od_u,2010,0.7207524199246649,Open defecation,urban
JAM,s_od_u,2011,0.7377730833661715,Open defecation,urban
JAM,s_od_u,2012,0.7547937468076711,Open defecation,urban
JAM,s_od_u,2013,0.7718144102491777,Open defecation,urban
JAM,s_od_u,2014,0.7888350736906773,Open defecation,urban
JAM,s_od_u,2015,0.8058557371321768,Open defecation,urban
JAM,s_od_u,2016,0.8228764005736835,Open defecation,urban
JAM,s_od_u,2017,0.839897064015183,Open defecation,urban
JAM,s_od_u,2018,0.8569177274566897,Open defecation,urban
JAM,s_od_u,2019,0.8739383908981893,Open defecation,urban
JAM,s_od_u,2020,0.8739383908981893,Open defecation,urban
JAM,s_sep_r,2000,34.19999999999936,Septic,rural
JAM,s_sep_r,2001,33.06363636363585,Septic,rural
JAM,s_sep_r,2002,31.92727272727234,Septic,rural
JAM,s_sep_r,2003,30.790909090908826,Septic,rural
JAM,s_sep_r,2004,29.654545454545314,Septic,rural
JAM,s_sep_r,2005,28.518181818181347,Septic,rural
JAM,s_sep_r,2006,27.381818181817835,Septic,rural
JAM,s_sep_r,2007,26.245454545454322,Septic,rural
JAM,s_sep_r,2008,25.10909090909081,Septic,rural
JAM,s_sep_r,2009,23.972727272726843,Septic,rural
JAM,s_sep_r,2010,22.83636363636333,Septic,rural
JAM,s_sep_r,2011,21.699999999999818,Septic,rural
JAM,s_sep_r,2012,20.563636363636306,Septic,rural
JAM,s_sep_r,2013,19.427272727272793,Septic,rural
JAM,s_sep_r,2014,19.427272727272793,Septic,rural
JAM,s_sep_r,2015,19.427272727272793,Septic,rural
JAM,s_sep_r,2016,19.427272727272793,Septic,rural
JAM,s_sep_r,2017,19.427272727272793,Septic,rural
JAM,s_sep_r,2018,19.427272727272793,Septic,rural
JAM,s_sep_r,2019,19.427272727272793,Septic,rural
JAM,s_sep_r,2020,19.427272727272793,Septic,rural
JAM,s_sep_u,2000,46.743548387096325,Septic,urban
JAM,s_sep_u,2001,45.385043988269445,Septic,urban
JAM,s_sep_u,2002,44.026539589442564,Septic,urban
JAM,s_sep_u,2003,42.66803519061568,Septic,urban
JAM,s_sep_u,2004,41.30953079178835,Septic,urban
JAM,s_sep_u,2005,39.95102639296147,Septic,urban
JAM,s_sep_u,2006,38.592521994134586,Septic,urban
JAM,s_sep_u,2007,37.234017595307705,Septic,urban
JAM,s_sep_u,2008,35.875513196480824,Septic,urban
JAM,s_sep_u,2009,34.51700879765394,Septic,urban
JAM,s_sep_u,2010,33.15850439882706,Septic,urban
JAM,s_sep_u,2011,31.799999999999727,Septic,urban
JAM,s_sep_u,2012,30.441495601172846,Septic,urban
JAM,s_sep_u,2013,29.082991202345966,Septic,urban
JAM,s_sep_u,2014,29.082991202345966,Septic,urban
JAM,s_sep_u,2015,29.082991202345966,Septic,urban
JAM,s_sep_u,2016,29.082991202345966,Septic,urban
JAM,s_sep_u,2017,29.082991202345966,Septic,urban
JAM,s_sep_u,2018,29.082991202345966,Septic,urban
